# # x_m,y_m,w_tr_right_m,w_tr_left_m
2.758580437407266572e+02,-6.022077510077829174e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.768244104890603694e+02,-6.018196713348629601e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.777932781633934383e+02,-6.014382930341987503e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.787646814312195147e+02,-6.010637075822057795e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.797386549600320222e+02,-6.006960064552998801e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.807152334173248391e+02,-6.003352811298964298e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.816944514705913889e+02,-5.999816230824110335e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.826763437873253224e+02,-5.996351237892590689e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.836609450350201769e+02,-5.992958747268564821e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.846482898811696032e+02,-5.989639673716184234e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.856384129932672522e+02,-5.986394931999607252e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.866313490388066612e+02,-5.983225436882988788e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.876271326852813672e+02,-5.980132103130483756e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.886257986001851350e+02,-5.977115845506248206e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.896273814510115017e+02,-5.974177578774438189e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.906319159052538907e+02,-5.971318217699209754e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.916394366304061805e+02,-5.968538677044716678e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.926499782939617944e+02,-5.965839871575117286e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.936635755634142697e+02,-5.963222716054563080e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.946339825050790751e+02,-5.960801529814268633e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.956072353227857548e+02,-5.958456368600114956e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.965833641682676216e+02,-5.956188028019805643e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.975623991932583294e+02,-5.953997303681047697e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.985443705494914184e+02,-5.951884991191545851e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.995293083887003149e+02,-5.949851886159005971e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.005172428626184455e+02,-5.947898784191131654e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.015082041229793504e+02,-5.946026480895628765e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.025022223215165695e+02,-5.944235771880203174e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.034993276099636432e+02,-5.942527452752559611e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.044995501400538842e+02,-5.940902319120402808e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.055029200635208326e+02,-5.939361166591438632e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.065094675320981423e+02,-5.937904790773372952e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.075192226975191261e+02,-5.936533987273910498e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.085322157115173241e+02,-5.935249551700756001e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.095484767258263901e+02,-5.934052279661614193e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.105680358921795232e+02,-5.932942966764190942e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.115909233623103773e+02,-5.931922408616192115e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.126171692879524926e+02,-5.930991400825321307e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.136468038208391818e+02,-5.930150738999286659e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.146798571127042123e+02,-5.929401218745789492e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.157163593152807834e+02,-5.928743635672537948e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.167563405803025489e+02,-5.928178785387235621e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.177998310595030489e+02,-5.927707463497588378e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.188468609046155962e+02,-5.927330465611300951e+02,6.000000000000000000e+00,6.000000000000000000e+00
5.167563405803025489e+02,-4.928178785387235621e+02,6.000000000000000000e+00,6.000000000000000000e+00
5.177998310595030489e+02,-0.127707463497588378e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.188468609046155962e+02,2.927330465611300951e+02,6.000000000000000000e+00,6.000000000000000000e+00
0.488468609046155962e+02,2.327330465611300951e+02,6.000000000000000000e+00,6.000000000000000000e+00
